subject,condition,replication,leg,joint,min_angle,max_angle,mean_angle,std_angle,mean_velocity,std_velocity,max_velocity,ROM,ROM_diff,angle_corr
1,1,4,2,1,-5.0862944358961,13.0194798375719,6.85450926522995,4.717388278206107,-0.009874541543918322,0.8039216641352285,1.7445942623863608,18,1.0,0.9722646006115598
1,1,4,2,2,3.10668658059464,65.8020158961082,23.37751081312421,18.796024532598615,-0.0033822967366473225,2.023327568051344,3.9670966305732023,63,2.0,0.9978098880020558
1,1,4,2,3,-14.5894056001543,24.997317025362,6.430136356411358,13.252425949659893,0.009910768923330687,0.9650434052260263,2.0438124926288896,40,-1.0,0.9972588573929775
1,1,5,1,1,-6.2089215804764,13.0144915633636,6.618723695249363,4.705379904005076,-0.006036443409845341,0.8368892267430209,2.0986283294382333,19,1.0,0.976409199584079
1,1,5,1,2,-0.14836349656785,62.9037601549697,20.02906168889835,19.358361592034683,0.014180275211497622,2.0225165246358308,3.6329377873128976,63,0.0,0.9948860705140048
1,1,5,1,3,-16.2894729196721,20.981105899443,4.116368231454649,12.718004553388107,-0.0045645379902801856,0.9297025455370085,2.047337331959878,37,-1.0,0.996172465582024
1,1,5,2,1,-4.74968617596794,12.8160348568651,6.7312782623395755,4.536130677001891,0.002763005119648508,0.7952228646761824,1.812349009473913,18,1.0,0.976409199584079
1,1,5,2,2,1.08216123065689,64.0936596464189,21.839640518791537,18.954727258218224,-0.020704202954390294,2.0163402613227293,3.8070931816471045,63,0.0,0.9948860705140048
1,1,5,2,3,-15.4041866749183,22.5743563279275,5.738953997022901,12.965367624775457,-0.01770203394531683,0.9309400173599308,1.8993321880411997,38,-1.0,0.996172465582024
1,1,6,1,1,-5.80102535698527,12.4584085751186,7.000177200434211,4.682540531210917,0.008607005682101189,0.8138143161056268,1.885025576225221,18,1.0,0.9516894625375558
1,1,6,1,2,1.47299985873611,64.5994827781629,21.232839699340197,19.582726637724004,0.011173485679494858,2.079218373476801,4.096872184491399,63,1.0,0.9966288357859896
1,1,6,1,3,-16.5649205186432,21.7554693336269,4.007157084762682,13.067053121074933,0.009359242286019807,0.9482209355070181,1.8837930520826198,38,-1.0,0.9990063562794737
1,1,6,2,1,-4.20615565111661,12.350111892586,6.324595407492451,4.354662292519085,-0.006842408484700597,0.7386103554432042,1.6608173128740629,17,1.0,0.9516894625375558
1,1,6,2,2,1.27796515195286,63.5219222815766,21.301711690787226,19.03085177669896,0.0031650167021479206,1.9827707798737608,3.803259796377006,62,1.0,0.9966288357859896
1,1,6,2,3,-15.4566694548585,23.2335424551978,5.051328702626814,13.240839926143657,0.009614025173646545,0.9449865864449966,1.8496756733649,39,-1.0,0.9990063562794737
1,1,7,1,1,-6.26446752661424,13.4935859162214,7.163482045435561,5.066778397208087,-0.017569599069244858,0.8687960839897529,2.069456420877179,20,1.0,0.9539422990356334
1,1,7,1,2,0.287450671929204,63.9872944090414,21.752690004993955,18.63231196766595,-0.026107379357580354,2.0397480481142733,3.791750907372297,64,0.0,0.9899636409490299
1,1,7,1,3,-16.9008592619056,22.2713818456538,4.179243875540011,13.234596772125098,-0.008920261730413867,0.9816271377798043,2.17889639522914,39,2.0,0.9935966960266909
1,1,7,2,1,-5.16947244964889,13.8877840272892,7.0721558043961625,4.827318826315028,-0.007597950395456931,0.816534392852594,1.8659709557910817,19,1.0,0.9539422990356334
1,1,7,2,2,1.88278468843287,65.893068454402,23.232581636665632,19.414974665349725,0.014203003672406836,2.0295771145210435,4.012632852542403,64,0.0,0.9899636409490299
1,1,7,2,3,-15.291569411086,21.8041332664507,5.564871024932528,13.106228695281725,-0.01575767824462774,0.9292429293622942,1.8279359825007395,37,2.0,0.9935966960266909
1,1,8,1,1,-6.55367139654414,13.8727977348953,6.987138920830677,5.0109552151204815,0.012446139972988218,0.8464653740130765,1.9361582004053,20,5.0,0.940039438335875
1,1,8,1,2,0.436198481287532,64.1680254598066,21.6538981263779,19.213074648226627,0.013561877755735231,2.0482395251710823,3.9553465497096028,64,2.0,0.9977217302958605
1,1,8,1,3,-15.9586229138472,21.520988369863,4.915485280470977,12.615130259418374,0.003945073032433686,0.9282998836693406,1.9470181448980155,37,0.0,0.9973166000628405
1,1,8,2,1,-2.25428619559284,12.7722254119022,6.454471057998229,4.125975099931399,0.0038089666753748546,0.6815012839312605,1.2028402537048168,15,5.0,0.940039438335875
1,1,8,2,2,1.61651009941841,63.532247412691,21.551090078108317,18.73271475840993,-0.015009895111121389,1.9982700417152244,3.794024356804101,62,2.0,0.9977217302958605
1,1,8,2,3,-15.137379171878,22.3611247179315,5.176862984622128,12.708067427112894,0.008393590827300967,0.9259304739993335,2.0158452982538737,37,0.0,0.9973166000628405
1,1,9,1,1,-4.56366556611159,12.7101297840282,7.0464192131037375,4.310895131061545,-0.003356320957999498,0.7906839251838115,1.84442666677776,17,-2.0,0.9747661191984782
1,1,9,1,2,0.321980350202698,62.7939868257327,20.893777236986296,18.609907898696818,-0.008509875892559407,2.0752167787539504,3.839920637347099,62,-3.0,0.9968664770109505
1,1,9,1,3,-16.7565192352656,20.6244367265133,4.757068127465559,13.092113607837373,-0.0001269713530247584,0.9651674980680714,2.06649999942087,37,-3.0,0.9898683926366553
1,1,9,2,1,-5.75459037758672,13.0233598423096,6.514058438705942,4.627319790028875,0.0155211100695498,0.7850612861381728,1.788348517142329,19,-2.0,0.9747661191984782
1,1,9,2,2,0.459955203759965,65.9436638184133,22.533884567553876,19.60573129235159,-0.015371114594560602,2.0966960419813736,3.9956370244686,65,-3.0,0.9968664770109505
1,1,9,2,3,-15.6405002772645,24.1038906113684,5.458829695174384,13.481384885743518,-0.0027980735945366355,0.9754817110981838,1.98748436708291,40,-3.0,0.9898683926366553
1,1,10,1,1,-6.62117663662507,12.4754195724125,6.95042736074127,4.893010339454778,-0.007729712068519798,0.9067023857296723,2.109795866932632,19,2.0,0.9642669327198978
1,1,10,1,2,0.830418715532841,63.6341613226649,21.228567546987875,19.241822525094644,-0.006772244975653861,2.076242860017709,4.003026189272401,63,0.0,0.9967963563504879
1,1,10,1,3,-15.9458796770049,20.7986493766366,4.6704111365717464,12.878664710055734,-0.008731193177464363,0.9211547208717737,1.918611010306857,37,-1.0,0.9984122931504298
1,1,10,2,1,-3.89367227083897,13.4702826275369,6.968751842724623,4.488192029638049,-0.02841490913472,0.7803142582594513,1.527040064013489,17,2.0,0.9642669327198978
1,1,10,2,2,1.14648049838951,64.409984597999,22.196083071905864,19.360901657589686,0.016298762929901588,2.0014460136684016,3.886221833163198,63,0.0,0.9967963563504879
1,1,10,2,3,-15.3660956925607,22.5913866091905,5.4499894667928235,13.221414039762243,0.003535223197279218,0.9308079529962244,1.900796852772417,38,-1.0,0.9984122931504298
1,2,1,1,1,-0.0107231028902035,12.364693551461,7.674092735819446,3.637145252461426,0.008356935610577822,0.624952417772029,1.3200332772528798,12,-5.0,0.43014591599571383
1,2,1,1,2,3.06074555103965,59.9627718298765,20.650966847068386,18.107748525378227,0.010786035888748019,1.8710550813308326,3.7322377134709015,57,31.0,0.6373126239898192
1,2,1,1,3,-12.414573287936,23.0874960036212,7.828855890839233,12.242602147116505,0.02761663936953861,0.8586680050579123,1.824059001350377,36,7.0,0.9574187975156158
1,2,1,2,1,-2.30248895309046,14.9391277874855,7.644251888831449,4.86774202859635,0.014627264454928717,0.535427152472655,0.8981742101035,17,-5.0,0.43014591599571383
1,2,1,2,2,0.385241933477681,26.4401729373987,9.248876703893895,6.9685401387277235,0.012259724972140486,0.7996080192737619,2.2750560421333006,26,31.0,0.6373126239898192
1,2,1,2,3,-13.0856606185125,16.3190966269324,0.9514067312324808,9.758276386111415,0.021015712608827727,0.6501550320351724,1.2066530281392,29,7.0,0.9574187975156158
1,2,2,1,1,-2.5118387565196,13.4106701146295,7.532093297764333,4.407945694402399,-0.006614471318048118,0.7105677957136602,1.546086524436688,16,1.0,0.30159441597593445
1,2,2,1,2,0.723222564127038,65.5762781479363,21.946554635884947,19.468564179915717,-0.034829230620439286,2.1367998810832147,4.112035640166603,65,42.0,0.35211319470613706
1,2,2,1,3,-13.1339689006726,24.3168904688044,8.464068285285373,12.605105870470085,-0.03097637103197426,0.961176271248578,2.017221480280001,37,8.0,0.9436105607132956
1,2,2,2,1,-0.97477041357142,13.5981964199449,7.760580886406151,4.244869158152447,0.006785606841508312,0.49478304602880474,0.807748386740629,15,1.0,0.30159441597593445
1,2,2,2,2,-1.40311349781517,21.297236349963,7.731288035343814,5.595919767599254,-0.019099004074088207,0.6990175803493136,2.0254263114956004,23,42.0,0.35211319470613706
1,2,2,2,3,-12.8383509261985,16.1830272719938,0.8660755747727226,10.060445064668468,-0.0022674502787316795,0.6775869280341019,1.29687144155402,29,8.0,0.9436105607132956
1,2,3,1,1,-1.19385698350897,15.2049602954975,8.292180959748032,4.665634288857855,-0.001765354171988807,0.7663960677615026,1.7522064545945297,16,0.0,0.24727199568521585
1,2,3,1,2,1.01837160770017,60.6925162446041,19.697473028455704,17.30877766379226,0.016497958724463264,2.0002185159761035,3.9862433652311964,60,35.0,0.24952992286717818
1,2,3,1,3,-13.1196679238539,22.7766215398273,7.704707154537523,12.20703353720808,0.011204966432766323,0.9114322324479961,2.0576310970884606,36,7.0,0.9372359642022522
1,2,3,2,1,-2.47999516721102,13.4758793355201,7.060294515133622,4.283554079031925,-0.0049059235539402005,0.6102216199497349,1.1749064070764899,16,0.0,0.24727199568521585
1,2,3,2,2,-0.943225250682941,24.3043574524915,8.840968536388665,6.527563592673516,-0.0032062589458244856,0.7729725348765386,2.0110267943750983,25,35.0,0.24952992286717818
1,2,3,2,3,-12.9074335268651,15.7520093051129,0.44308100610714024,9.91466384569439,-0.007093491516958409,0.6648537622586661,1.18231355433672,29,7.0,0.9372359642022522
1,2,4,1,1,1.567162725815,13.9691337612737,8.530123633587891,3.634214042002087,0.012751541296195738,0.6307146730798763,1.3049542006771002,12,-5.0,0.41225943356671485
1,2,4,1,2,2.45121535867477,59.9797081095139,19.72113763058892,18.187714785271197,-0.0023264733062838662,1.9531971010985139,4.056384632189701,58,35.0,0.3223499153813054
1,2,4,1,3,-13.7461700551433,21.8766472285241,7.620904879158754,12.43154766582964,0.009211208077674287,0.899203587354278,1.90006488066905,36,9.0,0.9540067843911705
1,2,4,2,1,-1.94543162370911,14.6291419404851,8.160705538901079,4.744761392520077,0.008403899920196935,0.5372587840192404,0.7841565225085241,17,-5.0,0.41225943356671485
1,2,4,2,2,-0.15113860360984,23.2829783886683,8.584476726795446,6.267662623006738,0.024402185168441386,0.7216405409473959,1.6444824345485998,23,35.0,0.3223499153813054
1,2,4,2,3,-9.73548229642963,17.0454761206207,2.092600998071147,9.305708710529567,0.019509663305100018,0.6134838737591619,1.1735284102749697,27,9.0,0.9540067843911705
1,2,5,1,1,-4.5401162634604,13.167066691532,7.300735703804451,4.88355492522737,-0.04236701489663792,0.8604719980411066,2.105194903736947,18,3.0,0.2684591934933187
1,2,5,1,2,1.86062106624429,64.028747707404,21.241840337019745,18.91154600793731,-0.007084446818579008,2.072227954249013,4.040292683344802,62,39.0,0.26216046042837604
1,2,5,1,3,-12.265943240542,23.3586624298313,8.624233212728573,12.223313311015652,-0.02639252721047228,0.9257207569075927,2.034664103828555,36,5.0,0.9278176803318628
1,2,5,2,1,-3.25656864734255,12.0308002257146,6.343920973457101,3.999712738362615,-0.01028043962627139,0.5911680388048923,0.9942940463860301,15,3.0,0.2684591934933187
1,2,5,2,2,-2.3896633362745,20.4546654652799,6.501166499289421,5.658124996399758,-0.043065222770198516,0.6746663180482649,1.8739177337646993,23,39.0,0.26216046042837604
1,2,5,2,3,-13.9174328664892,16.9039200991686,-0.6898942354777218,9.900263646276576,-0.02953076648103467,0.6753173760309225,1.2863150793777511,31,5.0,0.9278176803318628
1,2,6,1,1,1.16812889375257,16.8164286981178,9.002854670953885,4.790316536684609,-0.008233813473389901,0.6310819824439738,1.0037688925252297,16,1.0,0.5664553283167988
1,2,6,1,2,2.34898242478822,61.3082943492171,22.237891643546995,17.548388103413803,0.011880838364269604,1.9800399038853798,3.9177374223845973,59,33.0,0.4205436840319559
1,2,6,1,3,-11.5455841487394,24.7040629978688,9.721840521615379,11.888384491582533,0.021962184934624724,0.9134337702421506,1.9871276869518701,36,8.0,0.9295847981555276
1,2,6,2,1,-2.00498990100439,12.7220559812006,7.504765429296432,4.264527629511299,0.012247834517567325,0.49277068278252484,0.7987601362967904,15,1.0,0.5664553283167988
1,2,6,2,2,-2.78013880541051,22.7350073910778,7.402723697819473,6.495512581135913,-0.0003557777633848508,0.7717047140564799,1.9075975267451977,26,33.0,0.4205436840319559
1,2,6,2,3,-14.4261496260402,13.8777696348762,-1.3931585996376143,9.593794618536709,-0.009373699893315851,0.6366227185966779,1.2786642134227648,28,8.0,0.9295847981555276
1,2,7,1,1,-4.64532953365668,12.5968274568764,6.838787207607373,4.908295374156092,0.017195198995854456,0.834088237118465,1.95236812934855,17,3.0,0.30567998946006436
1,2,7,1,2,1.14835113975319,62.268138863178,21.47842050407026,18.544615265347197,-0.021559590071059797,2.0263856352092984,4.014552811311198,61,40.0,0.3689064740258222
1,2,7,1,3,-12.1729264726537,24.1419992010068,8.446882027525389,12.462579987148718,-0.004198723098635641,0.9320108962439185,1.9403831861502994,36,9.0,0.9584061133745096
1,2,7,2,1,-1.15412185925258,12.9629100146168,7.634657603561542,4.021868178032186,-0.020566022387810096,0.47434673030098057,0.7121309410282599,14,3.0,0.30567998946006436
1,2,7,2,2,-2.45924114051684,18.5296023800415,5.726678818241627,5.369583363373821,0.007076023848544406,0.6646717866230745,1.832899187738601,21,40.0,0.3689064740258222
1,2,7,2,3,-13.5428570135194,13.2311872061871,-0.5486150528434471,9.139031413315532,0.002890366667847508,0.6114590440507763,1.114617563017339,27,9.0,0.9584061133745096
1,2,8,1,1,0.417328435431283,15.3196830590945,8.661375748527865,4.43826925547044,0.03293503516366762,0.7267164298342992,1.6171888929604497,15,2.0,0.5439428517633841
1,2,8,1,2,-2.11802970402051,62.2671037055882,21.0486246875817,18.27375780204593,-0.034554654186112574,2.107446459419144,3.9626344620106977,64,41.0,0.46911184664151523
1,2,8,1,3,-11.1558025250501,24.6138757154556,9.465008883285156,12.260183120376723,0.0007426416830554531,0.9252812579137265,2.084188887739182,36,8.0,0.9309234487319731
1,2,8,2,1,-1.874225349513,11.5737249130414,6.7545880211739036,3.820069215067932,0.002197719070921091,0.46499690266944854,0.8130425891350894,13,2.0,0.5439428517633841
1,2,8,2,2,-1.54033081941357,21.3364457398772,7.386356646162029,6.344634219037659,0.002083924627889553,0.7464302426992585,1.7456474922510008,23,41.0,0.46911184664151523
1,2,8,2,3,-13.2163925572426,14.9151162968859,-1.083546357089869,9.333980590393935,0.01731391842146138,0.6241215266873629,1.045930685785231,28,8.0,0.9309234487319731
1,2,9,1,1,-1.17885426660831,14.0738414645816,7.703885161982783,4.135755803765979,-0.011629902858706631,0.6805573458287962,1.4654322222166198,15,1.0,0.24035224648206252
1,2,9,1,2,-1.24879543710374,63.3985121170454,19.89192490729307,19.474057376000445,0.039647415983140505,2.030986879364671,3.9658796749260006,65,42.0,0.4692523224713586
1,2,9,1,3,-12.2565036989889,23.3850703808007,8.202518296694368,12.183295691630748,-0.0023240274497386025,0.9125396085688183,2.0189159241411962,36,7.0,0.9456670955703634
1,2,9,2,1,-1.34901644368002,12.5229110607313,6.264740064592756,3.835252528299813,0.024318485445278412,0.5221916606157909,1.1331775259663104,14,1.0,0.24035224648206252
1,2,9,2,2,-1.69802553036365,21.3726966759796,6.597709512319322,6.043887394704448,-0.011217329419012427,0.7433026329856592,2.1364597259977014,23,42.0,0.4692523224713586
1,2,9,2,3,-13.5813471983126,14.9423587424799,-0.010328907814024044,9.724066013289356,-0.00033516660461978606,0.6536503956822111,1.244952153396531,29,7.0,0.9456670955703634
1,2,10,1,1,1.70785973608079,15.2008505855721,9.64835365026631,4.081544933596749,0.01625982393743931,0.6280705894304064,1.3826642717285296,13,-1.0,0.4836919399459385
1,2,10,1,2,3.07341228674945,60.4585295714142,22.71489660814063,16.81323211824157,0.005980866214635544,1.9206450484084838,3.948138021138302,57,34.0,0.5438514635797453
1,2,10,1,3,-10.5560759914089,25.0111537044441,10.557931035867368,12.116721737255556,0.017743379373450476,0.899390653765647,1.8009819637227,36,8.0,0.9336761898686361
1,2,10,2,1,-1.33125771537374,12.6133044739336,6.953119161873007,4.117228490789063,-0.012295130523539508,0.5243056623698316,1.0638142278308491,14,-1.0,0.4836919399459385
1,2,10,2,2,-2.03464510264606,21.2483956636182,6.832680992332671,5.937716635540851,-0.005101152624590593,0.7280803918784471,1.8693753961469,23,34.0,0.5438514635797453
1,2,10,2,3,-13.3777729191719,14.9375659774552,-0.6691468219540869,9.5655119874886,0.0009406886205841614,0.6497515769501118,1.284454254332482,28,8.0,0.9336761898686361
1,3,1,1,1,-5.03220832774613,12.1848940865632,7.559693218820362,4.3158869169185055,0.020954066073431775,0.7112140345955046,1.729613459771644,17,13.0,0.8676683175117188
1,3,1,1,2,2.35212084031879,61.1629718457664,22.223086013422435,18.844974340901057,0.009467405259617624,1.8074476175179706,3.0730171217183937,59,3.0,0.9454945568022218
1,3,1,1,3,-10.2612473628202,22.2922250520675,6.617097778360702,11.036980468046234,0.012342452630753453,0.7819406534008945,1.5808527966341401,33,-9.0,0.9808723701798625
1,3,1,2,1,-4.72255585617278,-0.497434410097506,-2.174498470558784,1.1162997200404423,0.0026763873531673275,0.20710990073738175,0.4893258052902998,4,13.0,0.8676683175117188
1,3,1,2,2,-0.289996327455673,55.3947743793274,15.539386907458113,18.520295213070302,-0.011143063148303661,1.8382349071550288,3.7434251406270995,56,3.0,0.9454945568022218
1,3,1,2,3,-15.4414332894139,26.8292659557934,3.6404917613241827,13.92366687134058,0.015340474924927731,0.9977473691318038,2.095841986967317,42,-9.0,0.9808723701798625
1,3,2,1,1,-4.09018716844131,13.4606231599724,7.681342224018471,4.345527381422439,-0.0022579444110511883,0.7445480158416903,1.89084294074888,18,14.0,0.7422403280721993
1,3,2,1,2,2.63165617911409,57.2462646584725,18.988501732476234,17.027098936976266,-0.005172033042117921,1.8403773907153753,3.6355919751385954,55,-3.0,0.9835942795468647
1,3,2,1,3,-15.2096608530298,20.4278467680984,6.088525665190816,12.34989859899735,0.0031626157386138555,0.8926587955994254,1.96536493039349,36,-7.0,0.9076681811262182
1,3,2,2,1,-5.26995346192328,-0.959019719712518,-2.9090915898558043,0.9973743740920898,0.010643612577867228,0.1685381829198183,0.30569135853145024,4,14.0,0.7422403280721993
1,3,2,2,2,0.799629919374352,58.8970426250364,19.05617212669147,19.260869701337583,0.030996096252234158,1.8658688245689137,3.7052919160536,58,-3.0,0.9835942795468647
1,3,2,2,3,-15.7959502818562,27.5831023724642,5.815739201402167,13.788495437057401,-0.006331024930332668,1.020169045388167,1.9268521394874103,43,-7.0,0.9076681811262182
1,3,3,1,1,-7.04872129782375,12.4949426308487,6.699647922360064,4.761209346465536,0.010225020564026337,0.7430848149718309,1.8739631758438167,20,15.0,0.7931366274931243
1,3,3,1,2,-1.63924863516601,62.0357488350389,20.246083225423746,18.7598336532952,-0.031640569422496614,2.031074817298393,3.610152967876104,64,8.0,0.9583582577703386
1,3,3,1,3,-14.8226896456649,19.6886706309342,4.87373484911458,12.029853183752765,-0.015094588822278229,0.9167341937282351,2.07210356615336,35,-9.0,0.9618957535990817
1,3,3,2,1,-6.44200086559195,-1.10224193493803,-3.262527756207227,1.1288818061162722,-0.011692434167437522,0.21274084351072392,0.39342147812829964,5,15.0,0.7931366274931243
1,3,3,2,2,2.28455507692265,58.7501119170865,19.705135454215934,19.14871874115545,0.026051434506022573,1.7242477812783934,3.364352544049197,56,8.0,0.9583582577703386
1,3,3,2,3,-16.4189248491137,27.7780284618759,5.150067203634338,14.01633036363036,0.023638630666405924,0.9876175330774949,1.9238551553865104,44,-9.0,0.9618957535990817
1,3,4,1,1,-3.46001212106216,11.4005684132473,7.189975749642229,3.9067218759967135,-0.007320773363368814,0.6677805614171926,1.5444733576558103,15,10.0,0.821484928438381
1,3,4,1,2,0.302230170721525,57.2175368223553,18.992192618060898,17.383179171648266,0.02488334268601827,1.8633946201957958,3.4743821846057976,57,1.0,0.9801657385360886
1,3,4,1,3,-15.0653198015744,19.8244757031151,4.5862424570808225,12.405924960177968,0.011385664026928697,0.8690703014760724,1.7143414725906503,35,-7.0,0.9795716941983752
1,3,4,2,1,-5.93857135826585,-1.20989676996689,-2.9185876933842527,1.2944869056895991,-0.01254603232319742,0.24040682698912966,0.5498280581864101,5,10.0,0.821484928438381
1,3,4,2,2,3.84902692172245,59.617645603503,19.379519312709107,18.851601900878677,-0.022903331546869805,1.832763599113768,3.5766163668569995,56,1.0,0.9801657385360886
1,3,4,2,3,-15.588328436526,26.644280696175,5.595716756077921,13.368532472736701,-0.023204040802889115,1.0181559066230597,2.13500745154488,42,-7.0,0.9795716941983752
1,3,5,1,1,-8.98819305169116,11.6108840985977,6.453626824496727,5.138517453893777,0.004000236077927925,0.8363229892642013,2.573841050525048,21,17.0,0.6628177269827282
1,3,5,1,2,3.07368877993631,58.1949053231489,20.329678036397755,17.171256649166207,0.013941026245193265,1.8508792206770543,3.408053254672005,55,-2.0,0.9743423620038391
1,3,5,1,3,-15.5538340084547,22.8803705320506,5.1667017759289635,13.108851958395514,-0.006308712763299976,0.9490138074422193,1.9513843345686899,38,-7.0,0.9603966916814625
1,3,5,2,1,-4.98915122723581,-1.1455348722814,-2.8160940648533117,1.0717318177613633,0.006835578914241387,0.1898323369818382,0.5715573488771,4,17.0,0.6628177269827282
1,3,5,2,2,1.57915949697302,58.2548385800523,18.271199177526714,19.3878285532957,0.029831787016397725,1.729996835969168,3.4583485870942,57,-2.0,0.9743423620038391
1,3,5,2,3,-16.9519613867886,27.7996415491717,5.415254651437906,13.967896902258243,0.018092461160676237,1.009813343785225,1.8648995641975095,45,-7.0,0.9603966916814625
1,3,6,1,1,-7.19989156952742,11.9550159824554,6.860033047291538,4.685366081256631,-0.012835476985086237,0.7944576667833312,2.072794569196652,19,14.0,0.5881512701596895
1,3,6,1,2,-1.67755163929085,61.3716594254993,19.44192727786597,18.99963453554067,-0.05371346578646671,2.055215924008682,3.8140920255458965,63,6.0,0.9727940357865359
1,3,6,1,3,-16.6134974339689,21.7711029947091,4.6487746103845975,12.624900911335889,-0.010638560251700985,0.9627080471518168,2.10469242409742,38,-8.0,0.9804024934953256
1,3,6,2,1,-5.55142887502288,-0.232029882074455,-2.4766777070590114,1.2573033618054874,0.00884988146596416,0.2556829057814482,0.77398161886434,5,14.0,0.5881512701596895
1,3,6,2,2,1.70725162520135,59.1446219427382,20.432119001376154,19.219020547828162,0.013829292004354862,1.7914556078908823,3.9929675719660978,57,6.0,0.9727940357865359
1,3,6,2,3,-19.0280982847942,27.0300400500832,5.011335130124748,14.853090867459834,0.0179120405851911,1.0577401296002955,2.0393825288783107,46,-8.0,0.9804024934953256
1,3,7,1,1,-5.10112652056411,13.5968353827982,7.232534921917535,4.591087280879884,0.014376152471185743,0.723173657867844,1.7442929354823682,19,14.0,0.7959980029189152
1,3,7,1,2,-0.923141446039795,59.104738933699,19.402649793755646,17.71676903846768,0.0039498302935420514,2.0259815697065173,3.5086182300397013,60,1.0,0.9295207809998179
1,3,7,1,3,-14.2622207374217,21.2962567917903,4.935023914037768,12.289012562506436,0.008567955232597051,0.9251905918061472,1.9051851901951462,36,-10.0,0.9786755640876506
1,3,7,2,1,-5.73752787738978,-0.435243878122846,-2.567967966162863,1.2576863406496566,-3.716417341683357e-05,0.21463104567687605,0.47998686972212035,5,14.0,0.7959980029189152
1,3,7,2,2,0.0841034829973898,59.0720232971655,18.630322845218327,19.89727132852815,0.021017609874289613,1.7615301755741473,3.797755300685502,59,1.0,0.9295207809998179
1,3,7,2,3,-17.6898543093157,28.5349195032196,5.153134511050422,15.158310734520214,0.014053118114005943,1.0535333179775548,1.9520987868592998,46,-10.0,0.9786755640876506
